concurrent_users,cpu_utilization_percent,memory_utilization_percent,disk_io_operations,network_bandwidth_mbps,server_type,virtualization,database_queries_per_second,cache_hit_rate,server_age_months,operating_system,application_complexity,peak_hour_flag,background_processes,response_time_ms
4001.0,49.95353302382232,72.75558750952922,7604.633101215612,152.93563501608668,Database,Container,423.6823848221061,68.68552127194494,42.80106066660995,Linux,Complex,0.0,422.0,629.5530927908997
333.0,62.586458854491305,33.090655707017994,8757.316626390128,754.0643568041984,Application,Physical,369.65104416166434,79.3475424283386,19.202153063059782,Windows,Simple,1.0,146.0,335.9269729864596
1500.0,27.506788260137217,67.31973092806739,3063.9549588724108,877.9473278385594,File,Container,290.3467661604507,67.26663682631352,49.18426026594615,Unix,Moderate,0.0,336.0,835.2514611961504
2622.0,89.43408475418205,58.96928192111544,592.6382713044837,499.3955771721067,File,VM,189.01543051601809,80.7226027928603,34.47069265176996,Unix,Moderate,0.0,128.0,842.3078799613004
2216.0,85.9086175967762,63.82945642769459,5940.640492539417,782.8191720777205,Web,Container,308.4535184013567,65.91716249442077,18.959568227397384,Unix,Moderate,0.0,114.0,491.3970980822433
58.0,71.78464662851803,63.82945642769459,5957.337717411447,597.4264712560038,Web,Container,382.5983498817148,64.53049184015912,12.139794740879925,Linux,Simple,0.0,256.0,442.426677929962
4088.0,33.09218155259525,59.6011508463759,4024.698542356936,52.38560219657138,File,Physical,105.98957120728568,86.47677704419539,6.2961723975026445,Windows,Simple,0.0,373.0,376.9780855360642
3213.0,41.507195522735095,79.78412858588004,932.747351859513,520.3763480752461,Database,Physical,110.49006894650364,86.93809115773439,6.189749312597626,Windows,Complex,0.0,493.0,226.7012605115825
4595.0,21.99786751203451,52.323085063381214,1506.4830706516943,520.3763480752461,Database,Container,392.414146221272,69.72183665533464,31.791327349332704,Unix,Complex,0.0,325.0,943.3845435491664
1978.0,20.41493487134814,77.17100464621436,6866.775754727241,777.6234575920114,Web,Container,364.7178548852024,75.80176248186999,58.30066337936805,Linux,Complex,0.0,351.0,208.29954309918696
2560.0,36.36643235045973,73.30838802949428,1261.1638436601777,943.585622052058,Web,Container,498.41459412783536,84.75432150615916,12.381359377883893,Linux,Simple,0.0,479.0,525.2054666568835
4174.0,93.79361719969128,72.63570473550624,2017.5866287036945,384.23326740235353,File,Container,474.284147367003,84.39046267449828,51.31017786336237,Unix,Simple,0.0,62.0,215.4822423325688
2573.0,22.443764444977734,85.05770874366635,4356.225372818626,720.814337690024,File,Physical,280.2598443478548,69.9359043612362,59.25314057319847,Unix,Simple,1.0,125.0,275.3609928911405
380.0,22.624196076163308,34.1595581984641,2532.941326914356,513.4244275125589,Database,Physical,310.6605012285425,71.58650329561087,47.38366447626987,Windows,Moderate,0.0,488.0,797.8347273798004
1930.0,21.4455990338279,56.86451088270708,2430.589536116841,229.3555407433865,Web,VM,288.57968890669656,75.76754837168443,18.17350691680824,Linux,Simple,1.0,334.0,682.6855101627546
1525.0,72.75947015805275,89.49144203086149,9831.232514256137,337.108667083373,Application,Container,355.18038308226386,72.71100110036987,47.56444975473364,Windows,Complex,0.0,172.0,497.7545892551842
3710.0,22.478861760065254,74.68579663827495,5688.25146273641,957.1465907030076,Web,VM,193.3702050347087,55.40618201853838,57.2152276350387,Windows,Simple,0.0,282.0,215.90830946294105
4473.0,46.749977261993,33.21775435771588,6789.152961505718,491.23517154223566,File,Physical,217.26347884033012,57.90820943041428,5.613982647338071,Windows,Complex,1.0,145.0,989.1162092335712
3362.0,28.62732076780056,96.11249636286566,5223.5407201313,929.8896998195636,Database,Physical,436.3282552060588,98.94002354456497,18.527512037734063,Windows,Complex,1.0,439.0,62.08978018857164
45.0,26.07348455646365,53.29003813268115,8719.986474225654,834.9370052468626,Web,VM,398.7068072578714,97.25448533288784,52.302368955217645,Unix,Complex,0.0,141.0,29.24911132908298
1673.0,93.73400345103984,65.64913895835157,6365.296157309188,350.65758238935854,Database,Container,441.13117827437054,61.161637915024805,34.95012643009058,Linux,Complex,0.0,75.0,996.1540099953398
2112.0,64.68323163166738,59.13870019306425,5192.044271775585,253.24029851328316,Application,VM,401.95289376022174,83.7696609040973,19.251551254938704,Windows,Simple,0.0,475.0,184.1056197551169
1012.0,81.47353783697508,83.95528598526897,2092.865357244528,652.6111949940199,Database,Physical,27.163691667743876,64.18732255882779,5.03008984269219,Windows,Moderate,1.0,361.0,741.9670892635161
2154.0,70.78763324913314,89.51796664526623,5803.4168178376285,13.32382259811888,Web,VM,409.7764855144699,64.36778518188648,56.66828118385156,Windows,Moderate,0.0,356.0,890.4097205240744
2510.0,24.647537062669112,45.48404361433549,2824.389793050483,365.7351390525648,File,VM,61.264904146219536,84.51567484357538,59.07384479228064,Linux,Moderate,0.0,303.0,491.3970980822433
1299.0,21.710382393489382,61.599262607831776,4582.058644020518,299.70098171272423,Database,Physical,189.09596351716397,53.47994335861677,35.29865159264907,Unix,Complex,0.0,134.0,925.264318561014
301.0,68.05653202949657,96.42154633871428,2958.4446852807782,807.3257610949436,Database,VM,482.2503943452587,75.95846777249294,9.277181296631614,Linux,Moderate,1.0,485.0,142.662410086151
3252.0,27.502472497149217,86.1054144621714,4595.369435779828,520.3763480752461,Application,Physical,270.62214217572244,75.76754837168443,38.75756144741487,Unix,Complex,0.0,355.0,475.8020141692686
629.0,67.46580386894304,87.67721606208335,2475.499398625813,590.8903191874917,Web,Container,323.55844086328807,74.9211145173571,41.10999803959046,Unix,Complex,0.0,170.0,316.8611879165064
3953.0,36.6722760255965,82.55380494582306,3363.822460974392,378.0166964445619,Web,Physical,389.9497616168107,65.59057662192433,39.39143667373878,Unix,Moderate,0.0,100.0,368.2128826328503
4099.0,70.04587904381769,87.28072646328879,6055.185856405315,853.3588950630617,Database,Container,256.1259831983623,92.75278336313842,4.729964893471045,Linux,Moderate,0.0,465.0,95.15490887104067
3938.0,71.52991610929149,74.3423219560197,9677.706299648153,769.4845608976325,Web,Physical,343.12113820631475,85.36040682915788,36.26692817913568,Linux,Moderate,0.0,318.0,660.0963129468726
4585.0,67.1166046790643,70.62478246783175,6237.37764534813,757.2244661249566,Application,VM,363.6069211711888,69.42215265835364,38.32699208931168,Windows,Moderate,0.0,243.0,629.729493075495
2877.0,90.86711152433492,97.11735958372616,9987.040894312026,36.16180082606376,Application,VM,326.86026167992463,60.781176337383016,44.3181501593032,Unix,Moderate,0.0,287.0,853.0616207595274
1200.0,36.59809753197104,63.82945642769459,3232.432320933543,520.3763480752461,Web,Container,474.4401652306261,69.55200081039027,1.9148960106491035,Unix,Complex,0.0,160.0,962.782268463824
4379.0,36.85209913169335,51.774863556070514,5790.00585675255,155.00616679159057,File,Container,226.18209073393828,50.975988541441794,9.77318379855761,Windows,Simple,0.0,141.0,166.3055500822929
267.0,93.19532391912688,50.90095419145808,6484.868269392859,594.5972978458364,Web,Container,455.3942740613373,92.75668341644442,26.825316162892555,Linux,Simple,1.0,222.0,199.56664301425576
663.0,23.32955582485673,40.137758440745785,1182.1914697506404,475.3292475642805,Database,Container,256.1259831983623,82.16111617965339,53.11372317852641,Linux,Simple,0.0,269.0,785.1230126029268
2137.0,37.18114715199525,63.82945642769459,771.1987270020666,291.5552216981314,Database,Container,303.7107239824369,55.53771845077584,45.04509676000664,Unix,Simple,0.0,269.0,646.7030444852902
489.0,57.14883203373872,68.64322829103699,4199.440071038759,381.6560104566688,Web,VM,255.51760438258145,62.98656452096232,17.196107713720796,Unix,Simple,0.0,352.0,468.6595578713974
3884.0,47.19965473371288,44.4174380832818,3310.8488609307947,265.396698506755,Application,Physical,279.2040218990252,97.93282506626592,17.27970179234422,Unix,Complex,0.0,305.0,491.3970980822433
1688.0,76.3324993181557,95.31219120728528,5504.388598638132,70.48781843059416,Database,Physical,21.33121889726688,87.50940661999181,34.89149037984001,Windows,Moderate,1.0,161.0,14.58449751306432
2196.0,75.6062804144065,88.3700999437372,3034.0436179983944,654.9765428307475,Database,Container,449.0899699415183,83.57959955084922,50.112567767659726,Linux,Moderate,0.0,410.0,819.5573993729797
2805.0,28.13942887322624,90.03274089698556,9099.299885856206,395.5988104033177,Application,Physical,153.30052899348027,50.978119376873714,20.690862113893743,Windows,Simple,1.0,489.0,347.2572172621964
2126.0,65.46745246644753,64.0355172191206,2391.304829810644,878.1063310237766,Database,Container,449.9741113226894,75.76754837168443,32.517715045800045,Windows,Moderate,0.0,228.0,861.9903565825986
2118.0,61.093716553598846,60.19340654479194,7890.718223446235,948.2373916741766,Web,Container,246.777715272797,75.49523979715696,20.263264699769987,Unix,Complex,0.0,269.0,41.0582919274479
4936.0,73.3633864162689,38.501701372119,9616.656897061112,364.17188821304217,Web,Container,82.01934799509563,53.565271902812825,22.1535520257186,Windows,Moderate,0.0,314.0,542.7661171531579
355.0,40.08948312024636,41.30013027597578,9387.8222169215,385.25906763336775,Web,Container,287.6398492019194,77.03671420644275,57.17382132276709,Windows,Simple,0.0,269.0,941.5544659931176
2860.0,71.68910631212417,77.20886838543413,9418.491289268017,55.12341854583698,File,Physical,256.1259831983623,71.16762374792046,5.014204938164402,Windows,Simple,1.0,387.0,293.8340334554648
3914.0,24.83382814008512,34.74316540701706,7196.718335392065,291.28601663899315,File,VM,459.5723627726446,82.36307701913262,5.50795260625099,Windows,Moderate,0.0,141.0,594.3381178092422
1181.0,64.79749212545879,88.65699314520253,1989.5251898561096,644.9683610707117,Database,VM,246.154130100402,72.05858580490033,23.55975773803809,Windows,Complex,0.0,263.0,539.4107208712394
4716.0,88.42337337065469,92.62420940883268,9504.472429087691,591.680195739683,File,VM,476.2696911577585,91.6520113371707,14.303421760743294,Windows,Moderate,1.0,273.0,871.818138933775
4319.0,33.33605335555866,47.62272590506871,2282.3606251370857,592.9320151750453,Web,Container,486.4237502789792,92.52526671214164,3.029990766240404,Linux,Complex,0.0,145.0,894.0397269168166
3357.0,61.44612767095974,74.47042648087243,9946.42225143677,597.6492881917596,Web,VM,241.3805655860958,80.03276056816392,56.988219878738605,Linux,Complex,0.0,221.0,37.010508302018
3994.0,65.10353223558967,86.51177125866559,9570.034855048218,841.7295998527978,Application,Container,421.7523041152752,72.31317929783174,21.80139830554438,Linux,Complex,0.0,383.0,848.3808411782604
2436.0,91.06742882303806,83.46451131273248,3448.9647601409124,200.0190088306825,Database,Container,471.6627561884207,77.58037939520044,16.7050256810015,Unix,Moderate,0.0,385.0,199.36360917120496
3912.0,42.73466288367155,55.47043663332016,5445.025563922435,466.7568737725756,Web,VM,231.39064069070588,53.82255254175691,2.6361804547104413,Windows,Simple,1.0,411.0,310.68773245247496
757.0,49.8037644037604,37.35497243176965,5110.726587677345,679.7207421505618,Application,VM,70.97524190833056,84.71322329386945,12.811954817664336,Unix,Complex,0.0,59.0,889.6327311886708
1945.0,21.28654561153493,93.23160877191766,1556.417835787957,112.84984926085886,File,Physical,292.1946941420701,96.7198055395018,49.2596099644613,Windows,Moderate,1.0,440.0,580.8625093196513
1912.0,63.14060471150604,63.89537601892429,2998.053953636979,751.5830063520073,File,Container,433.7461130137256,73.34148452272063,48.0317295992399,Windows,Moderate,1.0,431.0,872.0842573843757
3085.0,90.9700307041816,89.93351331783111,9543.268415961937,341.376793909432,Database,Container,253.7910902620495,58.6419099573359,43.24073388601881,Windows,Simple,0.0,263.0,555.3818218336327
1811.0,39.10817033270928,56.27664675176975,7520.400435379807,859.1619573613601,Web,VM,402.03725653777326,75.76754837168443,31.791327349332704,Unix,Simple,0.0,135.0,647.0202099097887
4383.0,89.28254082407406,51.89677141905613,890.0551088090348,167.13421835904472,Database,Container,290.03586126449005,88.6767262217034,43.61122537935241,Unix,Complex,0.0,88.0,624.6518139290677
1369.0,55.66737224341803,31.66510732724461,5363.160851393301,357.76432740015537,File,Physical,415.4489490544969,84.26063734325848,22.166472467502896,Linux,Complex,0.0,60.0,109.65887721031176
4025.0,57.62908132949697,54.4062283875504,3406.2013107162143,361.1974733834151,Web,Physical,218.7669874507721,80.1604319145215,19.01332455492773,Windows,Moderate,0.0,229.0,998.0876793666148
2560.0,52.80675860291864,61.51723802132443,1480.3775189798932,934.5996425054016,Web,VM,421.8366104553088,70.58121781015782,53.55410954880584,Windows,Simple,1.0,364.0,201.3323290035158
2778.0,30.742405046982626,76.10711418865205,212.234169549851,520.3763480752461,Web,VM,110.13830145019573,90.34734257726473,45.789640631397376,Unix,Complex,0.0,493.0,957.6098199701124
271.0,40.74996237818557,37.88075145670489,8131.881361801197,964.3234621628574,Database,Physical,216.1518341331318,90.03526982441939,18.677113050688945,Windows,Simple,0.0,170.0,370.1443640828633
135.0,41.7914456221854,72.36434890840772,3303.5581683889222,525.8547458580665,File,Physical,424.3203246877128,78.31331314877221,13.532071061337795,Unix,Complex,0.0,416.0,112.7562105831308
2560.0,71.89384143251857,85.53809407610063,2013.6451285048856,275.9345912846748,Web,Container,24.137673254219884,60.851178816767984,35.89854634395459,Unix,Simple,1.0,193.0,569.7362543042894
1987.0,85.59493928326222,61.2776073202386,1157.218621047361,604.6068978226053,File,Container,17.034043663865276,83.06507833540641,14.24430640992482,Linux,Moderate,0.0,104.0,855.8456925381627
3947.0,74.15414942445469,40.0974433935442,3644.0088475306975,172.48467470497997,Web,Physical,419.6622878571262,51.57653769009282,1.2817911402808106,Windows,Complex,0.0,280.0,764.5707661794906
3862.0,26.670837113172336,66.21713441123703,8831.267350188471,935.5241604752484,File,VM,145.0803037227486,66.5086413055527,7.496308016966866,Linux,Complex,1.0,269.0,835.1331356087297
1064.0,71.27814523512309,75.94788315104262,3649.194033491438,269.76964060636766,Application,Container,203.53162955024024,63.095755657109805,8.984072749393846,Unix,Simple,0.0,94.0,366.7151615959796
3504.0,80.32045980745482,52.44828965841808,1290.8612383784691,866.7029014359242,Web,Physical,204.6801589046072,65.0288377973225,44.21141652842676,Windows,Complex,0.0,182.0,468.0720864714654
2684.0,94.8665485729518,59.93513382909606,1191.6262717616669,981.3825084798184,Application,Container,122.80840857303458,61.56999468868517,1.0218886005710943,Unix,Complex,1.0,378.0,482.8843881661047
205.0,78.56147726972817,45.8231467578134,6070.202815599977,26.63125073198789,Application,Container,55.13240589589134,89.212340974102,58.386846813735815,Unix,Simple,0.0,62.0,87.49163289683611
1473.0,81.13708227125662,93.55058448056862,2770.742629308785,75.71047241408755,Web,VM,96.17707974201672,64.4034115705511,55.11910561167006,Windows,Complex,0.0,142.0,827.7117117364014
1018.0,90.2855560748834,81.04605669569898,1470.9206005142728,49.4783972065797,Web,Container,483.3234802523747,95.912307575308,3.1422750911275146,Unix,Simple,0.0,148.0,306.322357724994
516.0,77.63716460976812,63.82945642769459,5774.362057222049,824.5554396098676,File,Container,391.4890225062828,89.81479115395322,44.01097388791009,Windows,Complex,1.0,414.0,411.8483245148124
1833.0,76.98174190691262,61.52645556245928,9546.53398748956,868.3683537854345,Application,Physical,478.6082928864485,89.25326482528033,39.63367036699557,Windows,Complex,1.0,296.0,140.33243833705978
3527.0,51.16491043482897,56.515379134856005,4205.285800679566,300.2044133220706,File,VM,486.1479481169043,98.1037501871763,14.037216191478578,Windows,Complex,0.0,390.0,842.098557425554
4300.0,49.33142919435053,34.99681741704253,5940.768592967718,296.8710162317122,Database,Container,150.0007225040452,53.98997459969816,59.098191542329566,Unix,Moderate,0.0,251.0,399.2663342295952
3142.0,47.21219022663135,44.26694287077929,797.0888089397955,54.42748816498881,File,Container,353.7771880660946,78.65735395923838,47.9349137024854,Unix,Simple,0.0,214.0,953.6173913912272
4020.0,41.60541554547266,70.47312825743771,4551.734508455604,59.81596525524617,Application,Container,160.23941192540818,77.62559388954227,17.558774073557576,Unix,Moderate,1.0,270.0,184.90725266435976
